Id,House name,House place,House price,House introduction,room_count,min_area,max_area,avg_area,property_type,price_flag
1382,月塘璟宸府,上城,42000.0,4室/别墅/建筑面积：139-174㎡,4,139.0,174.0,156.5,别墅,正常
1383,临安宝龙广场,临安,18000.0,3室/4室/建筑面积：95-128㎡,3,95.0,128.0,111.5,住宅,正常
1384,融创望潮印Ⅰ期公寓,萧山,26500.0,商业/建筑面积：34-46㎡,商业,34.0,46.0,40.0,商业,正常
1385,兴耀星漫里,萧山,49200.0,3室/4室/建筑面积：96-118㎡,3,96.0,118.0,107.0,住宅,正常
1386,中旅归锦府,上城,46500.0,3室/4室/建筑面积：97-139㎡,3,97.0,139.0,118.0,住宅,正常
1387,杭州融创城,钱塘,24860.0,3室/4室/别墅/建筑面积：98-220㎡,3,98.0,220.0,159.0,别墅,正常
1388,德信大家运河云庄,余杭,45291.0,3室/4室/别墅/建筑面积：99-175㎡,3,99.0,175.0,137.0,别墅,正常
1389,滨江翠堤春华轩,萧山,33950.0,3室/4室/建筑面积：104-139㎡,3,104.0,139.0,121.5,住宅,正常
1390,首开东城金茂府,上城,50000.0,4室/建筑面积：147-165㎡,4,147.0,165.0,156.0,住宅,正常
1391,滨江碧桂园卧城印象,萧山,39607.0,3室/4室/别墅/建筑面积：89-199㎡,3,89.0,199.0,144.0,别墅,正常
1392,潮启公寓,杭州周边,17193.0,3室/4室/建筑面积：84-120㎡,3,84.0,120.0,102.0,住宅,正常
1393,天阅云合源公寓住宅,拱墅,32333.0,3室/4室/建筑面积：92-145㎡,3,92.0,145.0,118.5,住宅,正常
1394,侨福明园,临平,21400.0,3室/4室/建筑面积：98-129㎡,3,98.0,129.0,113.5,住宅,正常
1395,滨江金地御品,上城,69800.0,3室/4室/建筑面积：119-169㎡,3,119.0,169.0,144.0,住宅,正常
1396,新希望滨江锦粼府,萧山,43969.0,3室/4室/建筑面积：89-126㎡,3,89.0,126.0,107.5,住宅,正常
1397,天阳蓝光蔚蓝,临安,21815.0,3室/4室/建筑面积：98-129㎡,3,98.0,129.0,113.5,住宅,正常
1398,保利融信和光尘樾,余杭,25713.0,3室/4室/建筑面积：89-116㎡,3,89.0,116.0,102.5,住宅,正常
1399,德信碧桂园印江南,萧山,27222.0,1室/3室/建筑面积：47-90㎡,1,47.0,90.0,68.5,住宅,正常
1400,中尚汇府住宅,拱墅,42000.0,2室/建筑面积：36-40㎡,2,36.0,40.0,38.0,住宅,正常
1401,万科西望,临安,17665.0,3室/4室/别墅/建筑面积：102-185㎡,3,102.0,185.0,143.5,别墅,正常
1402,蓝城春风燕语,临安,20394.0,别墅/建筑面积：148-200㎡,别墅,148.0,200.0,174.0,别墅,正常
1403,天都城沁源公寓,临平,25050.0,2室/3室/建筑面积：90-115㎡,2,90.0,115.0,102.5,住宅,正常
1404,新湖菲林山,余杭,44399.0,别墅/建筑面积：220-300㎡,别墅,220.0,300.0,260.0,别墅,正常
1405,融信旭辉湖悦章府,萧山,34303.0,3室/4室/别墅/建筑面积：96-162㎡,3,96.0,162.0,129.0,别墅,正常
1406,天阳云栖梅林,桐庐县,20000.0,3室/4室/别墅/建筑面积：89-177㎡,3,89.0,177.0,133.0,别墅,正常
1407,中海黄龙云起住宅,西湖,68000.0,4室/建筑面积：139㎡,4,,,,住宅,正常
1408,龙湖春江天越,钱塘,30000.0,3室/4室/5室/建筑面积：89-167㎡,3,89.0,167.0,128.0,住宅,正常
1409,世茂璀璨澜庭,余杭,39648.0,3室/4室/建筑面积：97-132㎡,3,97.0,132.0,114.5,住宅,正常
1410,新越锦宸名邸,萧山,37500.0,3室/4室/建筑面积：95-129㎡,3,95.0,129.0,112.0,住宅,正常
1411,宋都相贤府,钱塘,21098.0,3室/4室/别墅/建筑面积：89-158㎡,3,89.0,158.0,123.5,别墅,正常
1412,滨江江南名府,萧山,45900.0,3室/4室/建筑面积：90-115㎡,3,90.0,115.0,102.5,住宅,正常
1413,悦风华,上城,47000.0,3室/4室/建筑面积：97-125㎡,3,97.0,125.0,111.0,住宅,正常
1414,九天泽一公寓,上城,32000.0,商业/建筑面积：34-47㎡,商业,34.0,47.0,40.5,商业,正常
1415,保利潮和阅江台轩,拱墅,33000.0,3室/建筑面积：95-105㎡,3,95.0,105.0,100.0,住宅,正常
1416,未来旭辉城,临安,21815.0,3室/建筑面积：89-96㎡,3,89.0,96.0,92.5,住宅,正常
1417,中天万科启宸,临安,22348.0,3室/建筑面积：97-100㎡,3,97.0,100.0,98.5,住宅,正常
1418,广宇锦上文澜,钱塘,28750.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
1419,望庐公寓,拱墅,,建筑面积：61495㎡,,,,,住宅,正常
1420,星创新里程,余杭,35500.0,商业/建筑面积：37-39㎡,商业,37.0,39.0,38.0,商业,正常
1421,富力湖滨悦居,淳安县,20000.0,2室/3室/4室/建筑面积：60-138㎡,2,60.0,138.0,99.0,住宅,正常
1422,众安绿城南湖明月,余杭,26000.0,3室/4室/建筑面积：84-143㎡,3,84.0,143.0,113.5,住宅,正常
1423,滨江滨涛映月,萧山,37500.0,3室/4室/建筑面积：106.31-137㎡,3,106.31,137.0,121.655,住宅,正常
1424,天珏华庭,拱墅,55143.0,3室/4室/5室/6室/别墅/建筑面积：137.59-279㎡,3,137.59,279.0,208.29500000000002,别墅,正常
1425,永华春语蓝庭,拱墅,39201.0,3室/4室/建筑面积：98-139㎡,3,98.0,139.0,118.5,住宅,正常
1426,金科博翠碧蓝湾,上城,55669.0,3室/4室/别墅/建筑面积：110-195㎡,3,110.0,195.0,152.5,别墅,正常
1427,明石东潮府住宅,上城,53562.0,3室/4室/5室/别墅/建筑面积：97-220㎡,3,97.0,220.0,158.5,别墅,正常
1428,祥生云境,西湖,39000.0,3室/4室/别墅/建筑面积：110-182㎡,3,110.0,182.0,146.0,别墅,正常
1429,航行前宸湾,余杭,30500.0,3室/4室/建筑面积：99-139㎡,3,99.0,139.0,119.0,住宅,正常
1430,坤生栖悦公寓,西湖,32500.0,商业/建筑面积：27-34㎡,商业,27.0,34.0,30.5,商业,正常
1431,佳源优樾,临安,21917.0,3室/4室/建筑面积：89-132㎡,3,89.0,132.0,110.5,住宅,正常
1432,岸上蓝山公寓,余杭,39000.0,别墅/建筑面积：137-191㎡,别墅,137.0,191.0,164.0,别墅,正常
1433,昱泊名府,萧山,31000.0,3室/4室/5室/别墅/建筑面积：89-185㎡,3,89.0,185.0,137.0,别墅,正常
1434,中南棠玥湾,上城,52394.0,3室/4室/建筑面积：117-164㎡,3,117.0,164.0,140.5,住宅,正常
1435,未来云帆城,钱塘,19300.0,3室/4室/建筑面积：98.79-129.75㎡,3,98.79,129.75,114.27000000000001,住宅,正常
1436,青山湖玫瑰园,临安,20239.0,别墅/建筑面积：210-260㎡,别墅,210.0,260.0,235.0,别墅,正常
1437,中梁云都汇中心,西湖,33735.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
1438,龙湖江与城,钱塘,,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
1439,中梁申花百悦公馆,拱墅,44000.0,商业/建筑面积：36-36㎡,商业,36.0,36.0,36.0,商业,正常
1440,华景川碧海辰园,杭州周边,17193.0,3室/别墅/建筑面积：89-159㎡,3,89.0,159.0,124.0,别墅,正常
1441,印澜府,萧山,27000.0,商业/建筑面积：47㎡,商业,,,,商业,正常
1442,绿都鉴未来,余杭,40198.0,3室/4室/建筑面积：89-120㎡,3,89.0,120.0,104.5,住宅,正常
1443,古翠蓝庭,西湖,54297.0,3室/4室/5室/6室/建筑面积：106-179㎡,3,106.0,179.0,142.5,住宅,正常
1444,苕溪学府,临安,21917.0,1室/2室/建筑面积：41-47㎡,1,41.0,47.0,44.0,住宅,正常
1445,碧桂园中梁凤鸣公馆,临安,21917.0,4室/建筑面积：118-139㎡,4,118.0,139.0,128.5,住宅,正常
1446,滨江御江南,萧山,37500.0,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
1447,星央悦府,钱塘,18700.0,4室/建筑面积：111-129㎡,4,111.0,129.0,120.0,住宅,正常
1448,时代滨江悦,滨江,51249.0,4室/建筑面积：128-139㎡,4,128.0,139.0,133.5,住宅,正常
1449,杭房建发养云静舍,拱墅,52331.0,3室/4室/建筑面积：119-139㎡,3,119.0,139.0,129.0,住宅,正常
1450,凤玺云著府,余杭,44371.0,3室/4室/建筑面积：95-129㎡,3,95.0,129.0,112.0,住宅,正常
1451,新城璟隽名邸公寓,萧山,42640.0,商业/建筑面积：30-40㎡,商业,30.0,40.0,35.0,商业,正常
1452,招商雍澜府,临平,22615.0,3室/4室/建筑面积：95-128㎡,3,95.0,128.0,111.5,住宅,正常
1453,滨江星翠澜庭,萧山,33899.0,3室/4室/建筑面积：108-139㎡,3,108.0,139.0,123.5,住宅,正常
1454,前湾江上湾,萧山,30000.0,3室/4室/建筑面积：105-190㎡,3,105.0,190.0,147.5,住宅,正常
1455,春月锦庐,拱墅,53206.0,3室/4室/建筑面积：110-154㎡,3,110.0,154.0,132.0,住宅,正常
1456,滨江君品名邸,萧山,60000.0,3室/4室/5室/建筑面积：103-172㎡,3,103.0,172.0,137.5,住宅,正常
1457,河语光年府,拱墅,38000.0,3室/4室/建筑面积：108-165.05㎡,3,108.0,165.05,136.525,住宅,正常
1458,领航城公寓,萧山,35000.0,商业/建筑面积：37-53㎡,商业,37.0,53.0,45.0,商业,正常
1459,万科湖印光年府,钱塘,30000.0,3室/4室/建筑面积：105-139㎡,3,105.0,139.0,122.0,住宅,正常
1460,未来七彩小镇,余杭,43471.0,商业/建筑面积：59㎡,商业,,,,商业,正常
1461,德信杭州ONE,余杭,24000.0,商业/建筑面积：40㎡,商业,,,,商业,正常
1462,滨江东原拥翠府,萧山,42000.0,3室/4室/建筑面积：95-125㎡,3,95.0,125.0,110.0,住宅,正常
1463,桐庐绿尚春江城堡,桐庐县,14288.0,别墅/建筑面积：150㎡,别墅,,,,别墅,正常
1464,远洋路劲上河宸章,临平,23600.0,3室/4室/建筑面积：88-118㎡,3,88.0,118.0,103.0,住宅,正常
1465,大家金钰府,富阳,21116.0,4室/建筑面积：113-119㎡,4,113.0,119.0,116.0,住宅,正常
1466,万固珺府,钱塘,18000.0,3室/4室/建筑面积：89-137㎡,3,89.0,137.0,113.0,住宅,正常
1467,荣盛檀越府,临安,21000.0,3室/4室/建筑面积：98-116㎡,3,98.0,116.0,107.0,住宅,正常
1468,龙湖武林上城,上城,35000.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
1469,金成祥新潮塘轩,钱塘,19800.0,3室/4室/建筑面积：98.41-118.08㎡,3,98.41,118.08,108.245,住宅,正常
1470,花样年对越天,上城,54630.0,3室/建筑面积：89-115㎡,3,89.0,115.0,102.0,住宅,正常
1471,招商闻博花城,萧山,42000.0,3室/4室/别墅/建筑面积：108-167㎡,3,108.0,167.0,137.5,别墅,正常
1472,杭州富力中心,余杭,36100.0,3室/4室/建筑面积：131-160㎡,3,131.0,160.0,145.5,住宅,正常
1473,浅隐云庐,临安,220.0,别墅/建筑面积：134-208㎡,别墅,134.0,208.0,171.0,别墅,别墅价格异常低
1474,绿城天语山居,临安,22348.0,3室/4室/建筑面积：101-139㎡,3,101.0,139.0,120.0,住宅,正常
1475,碧桂园十里春风,桐庐县,18000.0,3室/4室/建筑面积：109-160㎡,3,109.0,160.0,134.5,住宅,正常
1476,绿城沁桂轩,萧山,37500.0,3室/4室/建筑面积：105.56-168㎡,3,105.56,168.0,136.78,住宅,正常
1477,阳光城拱宸府,拱墅,50000.0,3室/建筑面积：169-210㎡,3,169.0,210.0,189.5,住宅,正常
1478,绿都东澜府,临平,23000.0,3室/4室/建筑面积：89-115㎡,3,89.0,115.0,102.0,住宅,正常
1479,保利天汇,滨江,51500.0,3室/建筑面积：98㎡,3,,,,住宅,正常
1480,格林公馆,上城,72592.0,商业/建筑面积：43-77㎡,商业,43.0,77.0,60.0,商业,正常
1481,蓝城陶然里公寓,西湖,41200.0,商业/建筑面积：56-84㎡,商业,56.0,84.0,70.0,商业,正常
1482,畅想江澜湾,萧山,57499.0,3室/4室/5室/建筑面积：107-236㎡,3,107.0,236.0,171.5,住宅,正常
1483,古墩彩虹轩,西湖,28100.0,3室/建筑面积：89-114㎡,3,89.0,114.0,101.5,住宅,正常
1484,宋都麓宸府,富阳,,4室/建筑面积：140㎡,4,,,,住宅,正常
1485,金宸金座,临平,12000.0,商业/建筑面积：57㎡,商业,,,,商业,正常
1486,融信大发弘阳沁澜,余杭,35391.0,3室/4室/5室/建筑面积：96-165㎡,3,96.0,165.0,130.5,住宅,正常
1487,仁恒滨江园,上城,80000.0,4室/建筑面积：170-190㎡,4,170.0,190.0,180.0,住宅,正常
1488,星创晶晖里,拱墅,45646.0,3室/4室/建筑面积：103-120㎡,3,103.0,120.0,111.5,住宅,正常
1489,建发书香印翠,西湖,58000.0,3室/4室/建筑面积：102-163.73㎡,3,102.0,163.73,132.865,住宅,正常
1490,励骏花园,桐庐县,16925.0,3室/4室/建筑面积：143-210㎡,3,143.0,210.0,176.5,住宅,正常
1491,江和城臻园,建德市,14660.0,4室/建筑面积：138㎡,4,,,,住宅,正常
1492,臻源锦宁里,萧山,45683.0,3室/4室/建筑面积：107-131㎡,3,107.0,131.0,119.0,住宅,正常
1493,玲珑天城,临安,17805.0,建筑面积：126000㎡,,,,,住宅,正常
1494,城北万象城幸福里,余杭,38813.0,建筑面积：313119㎡,,,,,住宅,正常
1495,城南银泰城,萧山,17615.0,建筑面积：257009㎡,,,,,住宅,正常
1496,中梁新安里,建德市,14660.0,建筑面积：40000㎡,,,,,住宅,正常
1497,华夏之心,余杭,26000.0,建筑面积：43-72㎡,,43.0,72.0,57.5,住宅,正常
1498,万晶湖畔中心,钱塘,27000.0,建筑面积：562㎡,,,,,住宅,正常
1499,滨江万潮星汇写字楼,上城,58424.0,建筑面积：36-69㎡,,36.0,69.0,52.5,住宅,正常
1500,龙坞茗筑商铺,西湖,48000.0,建筑面积：300-546㎡,,300.0,546.0,423.0,住宅,正常
1501,永安之星,临平,19000.0,建筑面积：90㎡,,,,,住宅,正常
1502,桐庐针织广场,桐庐县,16925.0,建筑面积：39529㎡,,,,,住宅,正常
1503,EFC西溪丽晶居底商,余杭,49701.0,建筑面积：900000㎡,,,,,住宅,正常
1504,资辉壹方汇商铺,拱墅,52844.0,建筑面积：80900㎡,,,,,住宅,正常
1505,融望之城商铺,萧山,38000.0,未知,,,,,住宅,正常
1506,新希望华发锦粼云荟商铺,萧山,45000.0,建筑面积：199928㎡,,,,,住宅,正常
1507,广孚中心,萧山,36000.0,建筑面积：93000㎡,,,,,住宅,正常
1508,招商蛇口闻博花城,萧山,65000.0,建筑面积：300000㎡,,,,,住宅,正常
1509,德信云川商务中心,西湖,33000.0,建筑面积：34866㎡,,,,,住宅,正常
1510,半山林畔,拱墅,60000.0,建筑面积：129000㎡,,,,,住宅,正常
1511,中港西湖院子,余杭,900.0,别墅/建筑面积：150-180㎡,别墅,150.0,180.0,165.0,别墅,正常
1512,宋都天润,上城,55000.0,3室/4室/6室/建筑面积：239-452㎡,3,239.0,452.0,345.5,住宅,正常
1513,中粮梦栖祥云,余杭,35000.0,3室/4室/别墅/建筑面积：89-162㎡,3,89.0,162.0,125.5,别墅,正常
1514,富春泉水湾五期,富阳,962.0,别墅/建筑面积：207-273㎡,别墅,207.0,273.0,240.0,别墅,正常
1515,绿城桃源小镇,余杭,43543.0,4室/别墅/建筑面积：129-230㎡,4,129.0,230.0,179.5,别墅,正常
1516,中庆润泽院,富阳,23975.0,3室/4室/建筑面积：82-115㎡,3,82.0,115.0,98.5,住宅,正常
1517,潮闻天下,钱塘,18700.0,3室/4室/别墅/建筑面积：83-280㎡,3,83.0,280.0,181.5,别墅,正常
1518,杭州壹号院,滨江,48100.0,5室/建筑面积：331.99㎡,5,,,,住宅,正常
1519,银杏汇,滨江,51581.0,3室/4室/建筑面积：90-410㎡,3,90.0,410.0,250.0,住宅,正常
1520,钱塘大观,滨江,38000.0,4室/建筑面积：230-230㎡,4,230.0,230.0,230.0,住宅,正常
1521,绿城九龙仓柳岸晓风,滨江,64843.0,别墅/建筑面积：219㎡,别墅,,,,别墅,正常
1522,钱江水晶澜轩,滨江,69509.0,5室/建筑面积：333-378㎡,5,333.0,378.0,355.5,住宅,正常
1523,绿城建发沁园,拱墅,55000.0,4室/建筑面积：132-165㎡,4,132.0,165.0,148.5,住宅,正常
1524,城市之光,滨江,50562.0,2室/3室/4室/建筑面积：89-117㎡,2,89.0,117.0,103.0,住宅,正常
1525,西溪蓝海,余杭,49365.0,商业/建筑面积：60-138㎡,商业,60.0,138.0,99.0,商业,正常
1526,广大融城印象,上城,30900.0,2室/3室/4室/建筑面积：83-130㎡,2,83.0,130.0,106.5,住宅,正常
1527,万科堂前二期,余杭,40104.0,别墅/建筑面积：220-260㎡,别墅,220.0,260.0,240.0,别墅,正常
1528,万科玉泉,西湖,58329.0,3室/4室/别墅/建筑面积：90-140㎡,3,90.0,140.0,115.0,别墅,正常
1529,汇雅轩,萧山,45901.0,建筑面积：90178㎡,,,,,住宅,正常
1530,恒大澜玉水晶熙园,西湖,30000.0,2室/3室/4室/5室/建筑面积：77-198㎡,2,77.0,198.0,137.5,住宅,正常
1531,绿城杭州桃花源,余杭,38522.0,别墅/建筑面积：451-670㎡,别墅,451.0,670.0,560.5,别墅,正常
1532,万科良渚文化村秋荷坊,余杭,25713.0,3室/4室/建筑面积：138-180㎡,3,138.0,180.0,159.0,住宅,正常
1533,朗诗熙华府,拱墅,45000.0,3室/4室/5室/建筑面积：113-185㎡,3,113.0,185.0,149.0,住宅,正常
1534,广和美地兰庭,余杭,24359.0,2室/3室/4室/建筑面积：77.7-149.5㎡,2,77.7,149.5,113.6,住宅,正常
1535,九龙仓君廷,临平,24380.0,别墅/建筑面积：220-265㎡,别墅,220.0,265.0,242.5,别墅,正常
1536,滨江保利翡翠海岸,上城,75000.0,4室/5室/建筑面积：134-198㎡,4,134.0,198.0,166.0,住宅,正常
1537,众安景海湾,萧山,33899.0,2室/3室/4室/别墅/建筑面积：90-472㎡,2,90.0,472.0,281.0,别墅,正常
1538,万科大家钱塘府,上城,56398.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
1539,佳源未来府,余杭,14500.0,1室/2室/3室/4室/建筑面积：39-135㎡,1,39.0,135.0,87.0,住宅,正常
1540,和昌府,余杭,25713.0,3室/4室/建筑面积：89-113㎡,3,89.0,113.0,101.0,住宅,正常
1541,滨江华家池,上城,57542.0,3室/5室/建筑面积：128-278㎡,3,128.0,278.0,203.0,住宅,正常
1542,绿都云和湖,西湖,,3室/4室/建筑面积：89-128㎡,3,89.0,128.0,108.5,住宅,正常
1543,方正荷塘月色,拱墅,50192.0,2室/3室/建筑面积：90-128㎡,2,90.0,128.0,109.0,住宅,正常
1544,信达滨江壹品,上城,71592.0,4室/5室/建筑面积：137-182㎡,4,137.0,182.0,159.5,住宅,正常
1545,融创金成江南府,余杭,44852.0,3室/4室/建筑面积：89-146㎡,3,89.0,146.0,117.5,住宅,正常
1546,世茂东壹号,上城,48758.0,3室/4室/建筑面积：88-138㎡,3,88.0,138.0,113.0,住宅,正常
1547,瑞金华丽嘉苑,临平,25050.0,1室/2室/3室/4室/建筑面积：45-240㎡,1,45.0,240.0,142.5,住宅,正常
1548,金鼎华庭,余杭,28881.0,2室/3室/4室/5室/建筑面积：82-197㎡,2,82.0,197.0,139.5,住宅,正常
1549,荣安翡翠半岛,临平,18000.0,3室/4室/建筑面积：89-137㎡,3,89.0,137.0,113.0,住宅,正常
1550,元成时代中心,钱塘,25575.0,商业/建筑面积：38-49㎡,商业,38.0,49.0,43.5,商业,正常
1551,富越香郡,拱墅,52521.0,商业/建筑面积：38-88㎡,商业,38.0,88.0,63.0,商业,正常
1552,都会艺境,萧山,25000.0,商业/建筑面积：39-41㎡,商业,39.0,41.0,40.0,商业,正常
1553,龙悦湾金石院子,临平,25961.0,别墅/建筑面积：192-250㎡,别墅,192.0,250.0,221.0,别墅,正常
1554,保利霞飞郡,萧山,42667.0,3室/4室/商业/别墅/建筑面积：51-353㎡,3,51.0,353.0,202.0,别墅,正常
1555,东南钱江蓝湾,萧山,26000.0,3室/4室/建筑面积：86-127.7㎡,3,86.0,127.7,106.85,住宅,正常
1556,悦青蓝锦轩,余杭,20100.0,2室/3室/建筑面积：87-135㎡,2,87.0,135.0,111.0,住宅,正常
1557,云山九里,桐庐县,16834.0,别墅/建筑面积：91-353㎡,别墅,91.0,353.0,222.0,别墅,正常
1558,景瑞西湖阳明谷,西湖,36802.0,别墅/建筑面积：280-320㎡,别墅,280.0,320.0,300.0,别墅,正常
1559,桃李春风如山,临安,27000.0,2室/3室/4室/别墅/建筑面积：68-243㎡,2,68.0,243.0,155.5,别墅,正常
1560,北大资源海港城,余杭,49816.0,商业/建筑面积：37-63㎡,商业,37.0,63.0,50.0,商业,正常
1561,湘溪蘭园,杭州周边,14583.0,3室/4室/建筑面积：79-115㎡,3,79.0,115.0,97.0,住宅,正常
1562,景瑞阳光城法兰公园,临平,22600.0,3室/建筑面积：87-107㎡,3,87.0,107.0,97.0,住宅,正常
1563,九龙仓璞俪洋房,拱墅,51599.0,4室/建筑面积：210-270㎡,4,210.0,270.0,240.0,住宅,正常
1564,复泰雅宸华庭,余杭,13811.0,4室/别墅/建筑面积：145-400㎡,4,145.0,400.0,272.5,别墅,正常
1565,玖玖国际财富中心,临平,24142.0,商业/建筑面积：30-55㎡,商业,30.0,55.0,42.5,商业,正常
1566,大江东宝龙广场,钱塘,12000.0,3室/4室/建筑面积：98-139㎡,3,98.0,139.0,118.5,住宅,正常
1567,大家绿城金麟府,拱墅,,3室/4室/建筑面积：115-142㎡,3,115.0,142.0,128.5,住宅,正常
1568,万科新都会1958,拱墅,54084.0,3室/4室/建筑面积：125-166㎡,3,125.0,166.0,145.5,住宅,正常
1569,萧山宝龙城市广场,萧山,49867.0,商业/建筑面积：40-118㎡,商业,40.0,118.0,79.0,商业,正常
1570,招商九龙仓学院北麓,拱墅,49727.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
1571,新城红郡,上城,30900.0,2室/3室/别墅/建筑面积：76-197.7㎡,2,76.0,197.7,136.85,别墅,正常
1572,得力名望府,萧山,34075.0,2室/3室/4室/建筑面积：60-90㎡,2,60.0,90.0,75.0,住宅,正常
1573,融创金成西溪海,余杭,44394.0,4室/别墅/建筑面积：138-376㎡,4,138.0,376.0,257.0,别墅,正常
1574,溪上玫瑰园,余杭,50380.0,别墅/建筑面积：384-675㎡,别墅,384.0,675.0,529.5,别墅,正常
